,date,amount,concept,origin,total
387,2018-09-05,-20.0,Internet,dummy,4035.9968173687544
388,2018-09-06,-12.0,Cinemasi,dummy,4023.9968173687544
389,2018-09-07,-42.409961152611245,Yums N Food,dummy,3981.586856216143
390,2018-09-08,-47.12299234904488,Yum Market,dummy,3934.463863867098
391,2018-09-08,-0.6417475892885296,Public bus,dummy,3933.8221162778095
392,2018-09-09,-1.5272857301842568,Public bus,dummy,3932.294830547625
393,2018-09-09,-39.266987971964944,Yums N Food,dummy,3893.02784257566
394,2018-09-10,-12.928647174255735,Bistro Captain,dummy,3880.0991954014044
395,2018-09-10,-53.46766392920617,Marineara,dummy,3826.6315314721983
396,2018-09-10,-2.47530139783635,Public bus,dummy,3824.1562300743617
397,2018-09-11,-2.292881986708903,Public bus,dummy,3821.863348087653
398,2018-09-13,-1.9074408110257577,Public bus,dummy,3819.955907276627
399,2018-09-13,-25.96773308224568,Deli Feast,dummy,3793.9881741943814
400,2018-09-14,-1.233881828042411,Public bus,dummy,3792.754292366339
401,2018-09-15,-18.489266527725228,Bistro Captain,dummy,3774.265025838614
402,2018-09-17,-1.5191561215459162,Public bus,dummy,3772.7458697170678
403,2018-09-17,-12.0,Cinemasi,dummy,3760.7458697170678
404,2018-09-18,-22.871922304688212,Fun Gas,dummy,3737.8739474123795
405,2018-09-18,-2.447846067049071,Public train,dummy,3735.4261013453306
406,2018-09-18,-21.536482477043375,The Hungry Harvest,dummy,3713.889618868287
407,2018-09-19,-2.384820666243257,Public train,dummy,3711.5047982020437
408,2018-09-20,-2.321602116350389,Public train,dummy,3709.1831960856935
409,2018-09-20,-31.351762117771578,Yum Market,dummy,3677.831433967922
410,2018-09-21,-1.7077775012615088,Public train,dummy,3676.12365646666
411,2018-09-22,-1.3884931249694197,Public bus,dummy,3674.7351633416906
412,2018-09-23,-35.4654806470707,Marineara,dummy,3639.26968269462
413,2018-09-24,-1.9883469458138792,Public bus,dummy,3637.2813357488058
414,2018-09-25,-19.179416465089094,Bistro Captain,dummy,3618.1019192837166
415,2018-09-25,-1.7620682219010901,Public train,dummy,3616.3398510618154
416,2018-09-26,-41.64704525718543,Yum Market,dummy,3574.69280580463
417,2018-09-26,-3.244400855491392,Public train,dummy,3571.448404949139
418,2018-09-27,-2.135978777544906,Public bus,dummy,3569.312426171594
419,2018-09-28,-30.0,Electricity,dummy,3539.312426171594
420,2018-09-28,-29.38725863128715,Roadside Petrol,dummy,3509.9251675403066
421,2018-09-29,-1.8040074959191148,Public train,dummy,3508.1211600443876
422,2018-09-29,-47.915680511067166,Marineara,dummy,3460.2054795333206
423,2018-10-01,-800.0,TRANSFER TO MR. HOUSE HOLDER,dummy,2660.2054795333206
424,2018-10-01,-51.35732987388228,Yums N Food,dummy,2608.848149659438
425,2018-10-01,-15.0,netflix,dummy,2593.848149659438
426,2018-10-01,-50.0,secret payment,dummy,2543.848149659438
427,2018-10-01,-23.330185719470627,Deli Feast,dummy,2520.5179639399676
428,2018-10-01,2000.0,Acme Corporation,dummy,4520.517963939968
429,2018-10-02,-44.40951023458272,Yums N Food,dummy,4476.108453705385
430,2018-10-02,-1.675843776933376,Public train,dummy,4474.432609928452
431,2018-10-02,-20.479898667926477,Bistro Captain,dummy,4453.952711260526
432,2018-10-03,-50.0,Hulking Center,dummy,4403.952711260526
433,2018-10-03,-48.12012628897436,Yums N Food,dummy,4355.832584971551
434,2018-10-04,-2.2221360312318112,Public bus,dummy,4353.61044894032
435,2018-10-05,-20.0,Internet,dummy,4333.61044894032
436,2018-10-05,-1.2720748099065564,Public train,dummy,4332.338374130413
437,2018-10-06,-1.6861851482493815,Public bus,dummy,4330.652188982164
438,2018-10-07,-56.075493812156,Yum Market,dummy,4274.576695170008
439,2018-10-08,-19.3643423767727,Bistro Captain,dummy,4255.212352793235
440,2018-10-08,-1.063121105395719,Public train,dummy,4254.149231687839
441,2018-10-09,-47.8628358834649,Yums N Food,dummy,4206.2863958043745
442,2018-10-10,-2.2785435656230906,Public train,dummy,4204.007852238751
443,2018-10-10,-52.439270816102436,Yums N Food,dummy,4151.568581422649
444,2018-10-11,-1.644443735977142,Public train,dummy,4149.924137686672
445,2018-10-11,-24.353670486592314,Roadside Petrol,dummy,4125.57046720008
446,2018-10-12,-2.0208428109184338,Public train,dummy,4123.549624389162
447,2018-10-13,-28.655190115831342,Bistro Captain,dummy,4094.8944342733307
448,2018-10-14,-1.6596230875775282,Public bus,dummy,4093.234811185753
449,2018-10-15,-1.483549707458021,Public bus,dummy,4091.751261478295
450,2018-10-16,-42.48287335434358,Marineara,dummy,4049.2683881239514
451,2018-10-16,-1.6517210262122306,Public bus,dummy,4047.616667097739
452,2018-10-18,-48.96450472296618,Marineara,dummy,3998.652162374773
453,2018-10-18,-32.4991944824472,Fun Gas,dummy,3966.1529678923257
454,2018-10-18,-2.25398789673756,Public train,dummy,3963.898979995588
455,2018-10-18,-7.082087197430393,The Hungry Harvest,dummy,3956.8168927981574
456,2018-10-19,-1.6709240632787556,Public bus,dummy,3955.145968734879
457,2018-10-23,-2.1319033177840487,Public train,dummy,3953.0140654170946
458,2018-10-23,-12.0,Cinemasi,dummy,3941.0140654170946
459,2018-10-24,-37.59965943855491,Yum Market,dummy,3903.4144059785394
460,2018-10-25,-2.53487566837362,Public bus,dummy,3900.8795303101656
461,2018-10-26,-21.65118365806774,The Hungry Harvest,dummy,3879.228346652098
462,2018-10-26,-2.266018241993488,Public train,dummy,3876.9623284101044
463,2018-10-27,-2.1225592098979704,Public bus,dummy,3874.8397692002063
464,2018-10-28,-30.0,Electricity,dummy,3844.8397692002063
465,2018-10-28,-0.8493231063591666,Public bus,dummy,3843.9904460938474
466,2018-10-29,-2.4157716795855877,Public bus,dummy,3841.5746744142616
467,2018-10-29,-12.0,Cinemasi,dummy,3829.5746744142616
468,2018-10-30,-39.28273377498335,Marineara,dummy,3790.2919406392784
469,2018-10-30,-1.8168060786519655,Public train,dummy,3788.4751345606264
470,2018-11-01,-800.0,TRANSFER TO MR. HOUSE HOLDER,dummy,2988.4751345606264
471,2018-11-01,-15.0,netflix,dummy,2973.4751345606264
472,2018-11-01,-50.0,secret payment,dummy,2923.4751345606264
473,2018-11-01,2000.0,Acme Corporation,dummy,4923.475134560626
474,2018-11-02,-1.8684753109541852,Public train,dummy,4921.606659249672
475,2018-11-02,-18.707559789756175,Deli Feast,dummy,4902.899099459915
476,2018-11-03,-50.0,Hulking Center,dummy,4852.899099459915
477,2018-11-03,-26.718845458984788,Yum Market,dummy,4826.18025400093
478,2018-11-04,-35.712452588663616,Yum Market,dummy,4790.467801412266
479,2018-11-05,-2.2465925856488314,Public train,dummy,4788.221208826618
480,2018-11-05,-20.0,Internet,dummy,4768.221208826618
481,2018-11-06,-26.081717317222537,Roadside Petrol,dummy,4742.139491509395
482,2018-11-06,-2.388168838432916,Public bus,dummy,4739.7513226709625
483,2018-11-06,-36.024219601079224,Yums N Food,dummy,4703.727103069883
484,2018-11-07,-41.50165027457412,Yum Market,dummy,4662.225452795309
485,2018-11-07,-2.2768081540369507,Public train,dummy,4659.948644641272
486,2018-11-07,-22.050527543271343,The Hungry Harvest,dummy,4637.8981170980005
487,2018-11-07,-12.0,Yum Popcorn Horizon,dummy,4625.8981170980005
488,2018-11-08,-2.2020333358785127,Public train,dummy,4623.696083762122
489,2018-11-09,-1.9291053915156047,Public bus,dummy,4621.766978370606
490,2018-11-09,-45.40570978157505,Yum Market,dummy,4576.361268589031
491,2018-11-11,-16.27720380983561,The Hungry Harvest,dummy,4560.084064779196
492,2018-11-11,-1.8889104073008367,Public train,dummy,4558.195154371895
493,2018-11-12,-1.0283899040960496,Public train,dummy,4557.166764467799
494,2018-11-13,-2.736199638117373,Public bus,dummy,4554.430564829681
495,2018-11-14,-2.5335054350503468,Public bus,dummy,4551.897059394631
496,2018-11-14,-50.46682643195909,Yums N Food,dummy,4501.430232962672
497,2018-11-14,-17.20801994869212,The Hungry Harvest,dummy,4484.22221301398
498,2018-11-15,-2.694213037118146,Public bus,dummy,4481.527999976862
499,2018-11-15,-45.637116886951425,Yums N Food,dummy,4435.89088308991
500,2018-11-16,-1.340718745380915,Public bus,dummy,4434.550164344529
501,2018-11-17,-10.534546326902731,Deli Feast,dummy,4424.0156180176255
502,2018-11-18,-2.035842691019802,Public train,dummy,4421.979775326606
503,2018-11-19,-1.891274923159308,Public train,dummy,4420.088500403446
504,2018-11-20,-34.21696819286785,Yums N Food,dummy,4385.871532210578
505,2018-11-21,-1.6050870783872833,Public bus,dummy,4384.266445132191
506,2018-11-21,-52.09015253203118,Yums N Food,dummy,4332.176292600159
507,2018-11-22,-2.1914761420677817,Public bus,dummy,4329.984816458092
508,2018-11-23,-2.11846809233447,Public bus,dummy,4327.866348365757
509,2018-11-23,-57.767823989912706,Yum Market,dummy,4270.098524375845
510,2018-11-25,-12.0,Yum Popcorn Horizon,dummy,4258.098524375845
511,2018-11-26,-31.651410214272,Fun Gas,dummy,4226.447114161573
512,2018-11-26,-1.3849891937123149,Public bus,dummy,4225.062124967861
513,2018-11-27,-2.027836508624881,Public train,dummy,4223.0342884592355
514,2018-11-28,-30.0,Electricity,dummy,4193.0342884592355
515,2018-11-28,-20.820385723759372,Bistro Captain,dummy,4172.213902735476
516,2018-11-29,-2.4639254390266894,Public train,dummy,4169.749977296449
517,2018-12-01,2000.0,Acme Corporation,dummy,6169.749977296449
518,2018-12-01,-50.0,secret payment,dummy,6119.749977296449
519,2018-12-01,-15.0,netflix,dummy,6104.749977296449
520,2018-12-01,-800.0,TRANSFER TO MR. HOUSE HOLDER,dummy,5304.749977296449
521,2018-12-01,-1.7448558484429388,Public train,dummy,5303.005121448006
522,2018-12-02,-1.7579491920685513,Public bus,dummy,5301.247172255938
523,2018-12-02,-42.590096682187635,Marineara,dummy,5258.65707557375
524,2018-12-02,-12.0,Cinemasi,dummy,5246.65707557375
525,2018-12-03,-3.3830733059132148,Public bus,dummy,5243.274002267837
526,2018-12-03,-50.0,Hulking Center,dummy,5193.274002267837
527,2018-12-04,-2.2158577393245653,Public train,dummy,5191.0581445285125
528,2018-12-04,-36.616810010229315,Marineara,dummy,5154.441334518283
529,2018-12-05,-20.0,Internet,dummy,5134.441334518283
530,2018-12-06,-2.374767826433038,Public bus,dummy,5132.06656669185
531,2018-12-07,-2.3228128243912396,Public bus,dummy,5129.743753867459
532,2018-12-07,-22.464395681836855,Roadside Petrol,dummy,5107.279358185622
533,2018-12-08,-1.4535691962921427,Public bus,dummy,5105.82578898933
534,2018-12-09,-0.7882514328090522,Public train,dummy,5105.037537556521
535,2018-12-10,-1.8278497513365601,Public bus,dummy,5103.209687805184
536,2018-12-11,-2.590927211847092,Public bus,dummy,5100.618760593337
537,2018-12-13,-44.827658748987524,Marineara,dummy,5055.79110184435
538,2018-12-16,-52.191601290095846,Yum Market,dummy,5003.5995005542545
539,2018-12-16,-1.7734340437223033,Public bus,dummy,5001.826066510533
540,2018-12-16,-10.626247982640692,Deli Feast,dummy,4991.199818527892
541,2018-12-18,-38.76786612305021,Marineara,dummy,4952.4319524048415
542,2018-12-18,-1.4682847502233232,Public bus,dummy,4950.963667654618
543,2018-12-19,-14.313833881306158,Deli Feast,dummy,4936.649833773312
544,2018-12-19,-22.65715681856159,Fun Gas,dummy,4913.99267695475
545,2018-12-19,-1.2115810672984324,Public bus,dummy,4912.781095887452
546,2018-12-20,-19.956762506193026,Bistro Captain,dummy,4892.824333381259
547,2018-12-20,-32.10150424017401,Yums N Food,dummy,4860.722829141085
548,2018-12-21,-43.20307303748234,Yums N Food,dummy,4817.519756103602
549,2018-12-22,-2.1937113202596055,Public bus,dummy,4815.326044783343
550,2018-12-23,-48.368472086411,Yums N Food,dummy,4766.9575726969315
551,2018-12-24,-21.13151247214902,Deli Feast,dummy,4745.826060224783
552,2018-12-24,-1.9815814017433033,Public bus,dummy,4743.84447882304
553,2018-12-25,-28.517860603913636,Yum Market,dummy,4715.326618219126
554,2018-12-25,-2.2233689053204575,Public bus,dummy,4713.103249313806
555,2018-12-26,-1.8409957733265896,Public train,dummy,4711.26225354048
556,2018-12-26,-16.123681313592684,Bistro Captain,dummy,4695.138572226887
557,2018-12-27,-2.1206696196536,Public train,dummy,4693.017902607234
558,2018-12-28,-12.0,Yum Popcorn Horizon,dummy,4681.017902607234
559,2018-12-28,-30.0,Electricity,dummy,4651.017902607234
560,2018-12-28,-18.88259943238004,Deli Feast,dummy,4632.135303174854
561,2018-12-29,-2.746613520639735,Public bus,dummy,4629.388689654214
562,2018-12-30,-1.501705262345181,Public train,dummy,4627.886984391869
563,2018-12-30,-36.837554005730574,Marineara,dummy,4591.049430386139
564,2019-01-01,-2.83563878482071,Public bus,dummy,4588.213791601318
565,2019-01-01,0.0,secret payment,dummy,4588.213791601318
566,2019-01-01,0.0,netflix,dummy,4588.213791601318
567,2019-01-01,2400.0,Acme Corporation,dummy,6988.213791601318
568,2019-01-01,-832.0,TRANSFER TO MR. HOUSE HOLDER,dummy,6156.213791601318
569,2019-01-03,-12.0,Cinemasi,dummy,6144.213791601318
570,2019-01-03,-35.94247575387876,Marineara,dummy,6108.271315847439
571,2019-01-03,-2.3306301834273904,Public train,dummy,6105.940685664012
572,2019-01-03,-55.00000000000001,Hulking Center,dummy,6050.940685664012
573,2019-01-04,-44.063548660916226,Marineara,dummy,6006.877137003095
574,2019-01-04,-1.9800274746567295,Public bus,dummy,6004.897109528439
575,2019-01-05,0.0,Internet,dummy,6004.897109528439
576,2019-01-05,-63.2429023185938,Yums N Food,dummy,5941.654207209845
577,2019-01-05,-1.8295595616830205,Public bus,dummy,5939.824647648162
578,2019-01-06,-10.136349793754125,Deli Feast,dummy,5929.688297854407
579,2019-01-06,-1.0925351073661163,Public train,dummy,5928.595762747041
580,2019-01-08,-39.73455057902411,Yum Market,dummy,5888.861212168016
581,2019-01-08,-2.636868861733217,Public train,dummy,5886.224343306283
582,2019-01-09,-1.8781190613407992,Public bus,dummy,5884.346224244942
583,2019-01-10,-28.083324086062596,Deli Feast,dummy,5856.262900158879
584,2019-01-10,-1.3778290206413435,Public train,dummy,5854.885071138238
585,2019-01-10,-38.13644218308995,Roadside Petrol,dummy,5816.748628955148
586,2019-01-11,-3.1619523337176805,Public train,dummy,5813.58667662143
587,2019-01-11,-14.619872585337209,Bistro Captain,dummy,5798.966804036093
588,2019-01-11,-42.147783517686975,Marineara,dummy,5756.819020518406
589,2019-01-12,-1.5788015784833542,Public bus,dummy,5755.240218939923
590,2019-01-13,-2.3385451834803024,Public bus,dummy,5752.9016737564425
591,2019-01-13,-43.29729883927766,Marineara,dummy,5709.604374917165
592,2019-01-13,-21.614845409234903,Deli Feast,dummy,5687.9895295079305
593,2019-01-14,-1.8994058292188047,Public bus,dummy,5686.090123678711
594,2019-01-14,-12.0,Yum Popcorn Horizon,dummy,5674.090123678711
595,2019-01-15,-1.0537772229825044,Public train,dummy,5673.036346455729
596,2019-01-16,-32.34919909050975,Roadside Petrol,dummy,5640.687147365219
597,2019-01-18,-1.87163116257393,Public bus,dummy,5638.815516202645
598,2019-01-18,-13.463089866807614,Bistro Captain,dummy,5625.352426335838
599,2019-01-19,-2.07613200037256,Public bus,dummy,5623.2762943354655
600,2019-01-21,-2.783014805729308,Public train,dummy,5620.493279529736
601,2019-01-23,-2.3099256695416783,Public bus,dummy,5618.183353860195
602,2019-01-24,-2.391026507433122,Public bus,dummy,5615.792327352762
603,2019-01-24,-29.06149393281412,Yum Market,dummy,5586.730833419948
604,2019-01-26,-50.61881826449052,Yum Market,dummy,5536.112015155458
605,2019-01-27,-37.535391476966325,Marineara,dummy,5498.576623678491
606,2019-01-27,-0.8245641083306519,Public bus,dummy,5497.752059570161
607,2019-01-27,-20.109910497775825,Deli Feast,dummy,5477.642149072385
608,2019-01-28,-60.0,Electricity,dummy,5417.642149072385
609,2019-01-29,-1.9168193265434996,Public bus,dummy,5415.725329745842
610,2019-01-29,-43.962881785693526,Yums N Food,dummy,5371.762447960148
611,2019-02-01,0.0,secret payment,dummy,5371.762447960148
612,2019-02-01,-1.2629903152553132,Public bus,dummy,5370.499457644893
613,2019-02-01,0.0,netflix,dummy,5370.499457644893
614,2019-02-01,2400.0,Acme Corporation,dummy,7770.499457644893
615,2019-02-01,-832.0,TRANSFER TO MR. HOUSE HOLDER,dummy,6938.499457644893
616,2019-02-02,-23.46385949109577,Bistro Captain,dummy,6915.035598153797
617,2019-02-02,-42.258397263152766,Marineara,dummy,6872.777200890644
618,2019-02-03,-55.00000000000001,Hulking Center,dummy,6817.777200890644
619,2019-02-03,-1.434545961404044,Public train,dummy,6816.34265492924
620,2019-02-04,-2.428890435522183,Public bus,dummy,6813.913764493717
621,2019-02-05,-42.085794504192435,Yums N Food,dummy,6771.827969989525
622,2019-02-05,-1.302546463698199,Public bus,dummy,6770.525423525826
623,2019-02-05,0.0,Internet,dummy,6770.525423525826
624,2019-02-06,-2.700279345910562,Public bus,dummy,6767.825144179916
625,2019-02-07,-2.2614398164082057,Public train,dummy,6765.563704363508
626,2019-02-08,-40.014655773685796,Marineara,dummy,6725.549048589822
627,2019-02-09,-2.872960072753143,Public train,dummy,6722.676088517069
628,2019-02-10,-12.0,Yum Popcorn Horizon,dummy,6710.676088517069
629,2019-02-10,-1.357769024016228,Public bus,dummy,6709.3183194930525
630,2019-02-11,-51.58832506999104,Yum Market,dummy,6657.729994423062
631,2019-02-11,-2.331968608114992,Public train,dummy,6655.398025814947
632,2019-02-13,-12.0,Cinemasi,dummy,6643.398025814947
633,2019-02-13,-1.7540248449716915,Public train,dummy,6641.644000969975
634,2019-02-14,-1.969485106578873,Public bus,dummy,6639.674515863397
635,2019-02-15,-41.94205393737611,Yums N Food,dummy,6597.732461926021
636,2019-02-16,-13.633772961854763,The Hungry Harvest,dummy,6584.098688964166
637,2019-02-16,-53.97854941555327,Yum Market,dummy,6530.120139548613
638,2019-02-16,-2.134471095516191,Public bus,dummy,6527.985668453097
639,2019-02-17,-2.6341898747619545,Public bus,dummy,6525.3514785783345
640,2019-02-18,-1.591213152022495,Public train,dummy,6523.760265426312
641,2019-02-19,-1.712171365073996,Public train,dummy,6522.048094061238
642,2019-02-19,-28.803476111672737,Roadside Petrol,dummy,6493.2446179495655
643,2019-02-20,-29.418049009971714,Roadside Petrol,dummy,6463.826568939594
644,2019-02-20,-1.9377386588760002,Public bus,dummy,6461.888830280718
645,2019-02-20,-20.187448522108756,Deli Feast,dummy,6441.701381758609
646,2019-02-21,-42.82263201914053,Yum Market,dummy,6398.878749739469
647,2019-02-22,-31.114680025691698,Yum Market,dummy,6367.764069713777
648,2019-02-23,-43.34080929568093,Yums N Food,dummy,6324.423260418096
649,2019-02-24,-1.860679722073518,Public bus,dummy,6322.562580696022
650,2019-02-24,-14.340024922494052,Bistro Captain,dummy,6308.222555773528
651,2019-02-25,-57.822058986839565,Marineara,dummy,6250.400496786689
652,2019-02-25,-0.9323516183294036,Public train,dummy,6249.468145168359
653,2019-02-25,-23.312618559788547,The Hungry Harvest,dummy,6226.155526608571
654,2019-02-26,-1.7285828913990613,Public bus,dummy,6224.4269437171715
